id;created_at;updated_at;year;ecoregion;province;location;country;latitude;longitude;even_start;lower_depth;upper_depth;taxa;species;damaged_percentatge;damaged_qualitative;individuals_surveyed;drivers_abiotic;drivers_abiotic_other;drivers_biotic_group;drivers_biotic;drivers_biotic_other;meow_id;protected_area;protected_area_id;status_yr;location_mpa;published;publication_id;contact;comments;public
344;2018-07-06 07:17:51;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Telascika;HR;43.87810;15.16663;Summer;0.00;0.00;Porifera;Agelas oroides;;;;Temperature anomaly;;;NA;;225;1;165;1988;Telascica;1;100;"Full name: 
e-mail: 
web page: ";;0
345;2018-07-06 07:17:59;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Lastovo ;HR;42.76315;16.79260;Summer;0.00;0.00;Porifera;Agelas oroides;;;;Temperature anomaly;;;NA;;225;1;155;2006;Lastovo Archipelago;1;100;"Full name: 
e-mail: 
web page: ";;0
346;2018-07-06 07:18:06;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Mljet National Park ;HR;42.79339;17.33917;Summer;0.00;0.00;Porifera;Agelas oroides;;;;Temperature anomaly;;;NA;;225;1;164;1960;Mljet;1;100;"Full name: 
e-mail: 
web page: ";;0
347;2018-07-06 07:18:13;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Kornati;HR;43.73935;15.36713;Summer;0.00;0.00;Porifera;Aplysina cavernicola;;;;Temperature anomaly;;;NA;;225;1;163;1980;Kornati;1;100;"Full name: 
e-mail: 
web page: ";;0
348;2018-07-06 07:18:21;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Telascika;HR;43.87810;15.16663;Summer;0.00;0.00;Porifera;Aplysina cavernicola;;;;Temperature anomaly;;;NA;;225;1;165;1988;Telascica;1;100;"Full name: 
e-mail: 
web page: ";;0
349;2018-07-06 07:18:29;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Lastovo ;HR;42.76315;16.79260;Summer;0.00;0.00;Porifera;Aplysina cavernicola;;;;Temperature anomaly;;;NA;;225;1;155;2006;Lastovo Archipelago;1;100;"Full name: 
e-mail: 
web page: ";;0
350;2018-07-06 07:18:36;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Mljet National Park ;HR;42.79339;17.33917;Summer;0.00;0.00;Porifera;Aplysina cavernicola;;;;Temperature anomaly;;;NA;;225;1;164;1960;Mljet;1;100;"Full name: 
e-mail: 
web page: ";;0
351;2018-07-06 07:18:36;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Cres;;44.57000;14.24000;Summer;0.00;0.00;Porifera;Hippospongia communis;;;;Temperature anomaly;;NA;NA;;225;0;;0;;1;100;Full name: e-mail: web page: ;;0
352;2018-07-06 07:18:44;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Kornati;HR;43.73935;15.36713;Summer;0.00;0.00;Porifera;Hippospongia communis;;;;Temperature anomaly;;;NA;;225;1;163;1980;Kornati;1;100;"Full name: 
e-mail: 
web page: ";;0
353;2018-07-06 07:18:51;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Telascika;HR;43.87810;15.16663;Summer;0.00;0.00;Porifera;Hippospongia communis;;;;Temperature anomaly;;;NA;;225;1;165;1988;Telascica;1;100;"Full name: 
e-mail: 
web page: ";;0
354;2018-07-06 07:18:58;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Lastovo ;HR;42.76315;16.79260;Summer;0.00;0.00;Porifera;Hippospongia communis;;;;Temperature anomaly;;;NA;;225;1;155;2006;Lastovo Archipelago;1;100;"Full name: 
e-mail: 
web page: ";;0
355;2018-07-06 07:19:06;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Mljet National Park ;HR;42.79339;17.33917;Summer;0.00;0.00;Porifera;Hippospongia communis;;;;Temperature anomaly;;;NA;;225;1;164;1960;Mljet;1;100;"Full name: 
e-mail: 
web page: ";;0
356;2018-07-06 07:19:13;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Lastovo ;HR;42.76315;16.79260;Summer;0.00;0.00;Porifera;Ircinia dendroides;;;;Temperature anomaly;;;NA;;225;1;155;2006;Lastovo Archipelago;1;100;"Full name: 
e-mail: 
web page: ";;0
357;2018-07-06 07:19:21;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Mljet National Park ;HR;42.79339;17.33917;Summer;0.00;0.00;Porifera;Ircinia dendroides;;;;Temperature anomaly;;;NA;;225;1;164;1960;Mljet;1;100;"Full name: 
e-mail: 
web page: ";;0
358;2018-07-06 07:19:21;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Cres;;44.57000;14.24000;Summer;0.00;0.00;Porifera;Petrosia ficiformis;;;;Temperature anomaly;;NA;NA;;225;0;;0;;1;100;Full name: e-mail: web page: ;;0
359;2018-07-06 07:19:30;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Kornati;HR;43.87810;15.16663;Summer;0.00;0.00;Porifera;Petrosia ficiformis;;;;Temperature anomaly;;;NA;;225;1;165;1988;Telascica;1;100;"Full name: 
e-mail: 
web page: ";;0
360;2018-07-06 07:19:38;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Telascika;HR;43.87810;15.16663;Summer;0.00;0.00;Porifera;Petrosia ficiformis;;;;Temperature anomaly;;;NA;;225;1;165;1988;Telascica;1;100;"Full name: 
e-mail: 
web page: ";;0
361;2018-07-06 07:19:45;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Lastovo ;HR;42.76315;16.79260;Summer;0.00;0.00;Porifera;Petrosia ficiformis;;;;Temperature anomaly;;;NA;;225;1;155;2006;Lastovo Archipelago;1;100;"Full name: 
e-mail: 
web page: ";;0
362;2018-07-06 07:19:53;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Mljet National Park ;HR;42.79339;17.33917;Summer;0.00;0.00;Porifera;Petrosia ficiformis;;;;Temperature anomaly;;;NA;;225;1;164;1960;Mljet;1;100;"Full name: 
e-mail: 
web page: ";;0
363;2018-07-06 07:20:01;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Kornati;HR;43.73935;15.36713;Summer;0.00;0.00;Porifera;Spongia officinalis;;;;Temperature anomaly;;;NA;;225;1;163;1980;Kornati;1;100;"Full name: 
e-mail: 
web page: ";;0
364;2018-07-06 07:20:09;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Telascika;HR;43.87806;15.16663;Summer;0.00;0.00;Porifera;Spongia officinalis;;;;Temperature anomaly;;;NA;;225;1;165;1988;Telascica;1;100;"Full name: 
e-mail: 
web page: ";;0
365;2018-07-06 07:20:16;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Lastovo ;HR;42.76315;16.79260;Summer;0.00;0.00;Porifera;Spongia officinalis;;;;Temperature anomaly;;;NA;;225;1;155;2006;Lastovo Archipelago;1;100;"Full name: 
e-mail: 
web page: ";;0
366;2018-07-06 07:20:24;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Mljet National Park ;HR;42.79339;17.33917;Summer;0.00;0.00;Porifera;Spongia officinalis;;;;Temperature anomaly;;;NA;;225;1;164;1960;Mljet;1;100;"Full name: 
e-mail: 
web page: ";;0
367;2018-07-06 07:20:24;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Cres;;44.57000;14.24000;Summer;0.00;0.00;Cnidaria;Caryophyllia inornata;5.00;Low;;Temperature anomaly;;NA;NA;;225;0;;0;;1;100;Full name: e-mail: web page: ;;0
368;2018-07-06 07:20:33;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Kornati;HR;43.73935;15.36713;Summer;0.00;0.00;Cnidaria;Caryophyllia inornata;5.00;Low;;Temperature anomaly;;;NA;;225;1;163;1980;Kornati;1;100;"Full name: 
e-mail: 
web page: ";;0
369;2018-07-06 07:20:41;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Telascika;HR;43.87810;15.16663;Summer;0.00;0.00;Cnidaria;Caryophyllia inornata;5.00;Low;;Temperature anomaly;;;NA;;225;1;165;1988;Telascica;1;100;"Full name: 
e-mail: 
web page: ";;0
370;2018-07-06 07:20:48;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Lastovo ;HR;42.76315;16.79260;Summer;0.00;0.00;Cnidaria;Caryophyllia inornata;5.00;Low;;Temperature anomaly;;;NA;;225;1;155;2006;Lastovo Archipelago;1;100;"Full name: 
e-mail: 
web page: ";;0
371;2018-07-06 07:20:56;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Mljet National Park ;HR;42.79339;17.33917;Summer;0.00;0.00;Cnidaria;Caryophyllia inornata;5.00;Low;;Temperature anomaly;;;NA;;225;1;164;1960;Mljet;1;100;"Full name: 
e-mail: 
web page: ";;0
372;2018-07-06 07:21:03;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Kornati;HR;43.73935;15.36713;Summer;0.00;0.00;Cnidaria;Parazoanthus axinellae;5.00;Low;;Temperature anomaly;;;NA;;225;1;163;1980;Kornati;1;100;"Full name: 
e-mail: 
web page: ";;0
373;2018-07-06 07:21:11;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Telascika;HR;43.87810;15.16663;Summer;0.00;0.00;Cnidaria;Parazoanthus axinellae;5.00;Low;;Temperature anomaly;;;NA;;225;1;165;1988;Telascica;1;100;"Full name: 
e-mail: 
web page: ";;0
374;2018-07-06 07:21:18;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Lastovo ;HR;42.76315;16.79260;Summer;0.00;0.00;Cnidaria;Parazoanthus axinellae;5.00;Low;;Temperature anomaly;;;NA;;225;1;155;2006;Lastovo Archipelago;1;100;"Full name: 
e-mail: 
web page: ";;0
375;2018-07-06 07:21:26;2018-10-04 13:01:07;2003;Adriatic Sea;Mediterranean Sea;Mljet National Park ;HR;42.79339;17.33917;Summer;0.00;0.00;Cnidaria;Parazoanthus axinellae;5.00;Low;;Temperature anomaly;;;NA;;225;1;164;1960;Mljet;1;100;"Full name: 
e-mail: 
web page: ";;0
376;2018-07-06 07:21:36;2018-10-04 13:01:07;2003;Western Mediterranean;Mediterranean Sea;Reserve Naturelle de Scandola;FR;42.35854;8.55011;Summer;25.00;5.00;Cnidaria;Paramuricea clavata;55.00;Moderate;100;Temperature anomaly;;;NA;;231;1;64;1975;Scandola;1;102;"Full name: 
e-mail: 
web page: ";;0
377;2018-07-06 07:21:44;2018-10-04 13:01:07;2003;Western Mediterranean;Mediterranean Sea;Tino Island;;44.02000;9.85000;Summer;10.00;10.00;Bryozoa;Pentapora fascialis;;Severe;20;Temperature anomaly;;;NA;;231;0;;0;;1;106;"Full name: 
e-mail: 
web page: ";;0
378;2018-07-06 07:21:52;2018-10-04 13:01:07;2003;Western Mediterranean;Mediterranean Sea;Tino Island;;44.02000;9.85000;Summer;22.00;22.00;Bryozoa;Pentapora fascialis;;Severe;25;Temperature anomaly;;;NA;;231;0;;0;;1;106;"Full name: 
e-mail: 
web page: ";;0
379;2018-07-06 07:21:56;2018-10-04 13:01:07;2004;Western Mediterranean;Mediterranean Sea;Columbretes Islands;ES;39.89000;0.68000;Autumn;20.00;5.00;Cnidaria;Cladocora caespitosa;54.00;Moderate;110;Temperature anomaly;;NA;NA;;231;1;136;1990;Illes Columbretes;1;110;Full name: e-mail: web page: ;;0
380;2018-07-06 07:22:03;2018-10-04 13:01:07;2004;Levantine Sea;Mediterranean Sea;Achziv (SY site);IL;33.05932;35.08965;Summer;3.00;1.00;Cnidaria;Oculina patagonica;70.00;Severe;70;Temperature anomaly;;;NA;;226;1;87;2005;Rosh Hanikra - Akhziv;1;115;"Full name: 
e-mail: 
web page: ";;0
381;2018-07-06 07:22:11;2018-10-04 13:01:07;2004;Levantine Sea;Mediterranean Sea;Achziv (PA site);IL;33.05932;35.08965;Summer;3.00;1.00;Cnidaria;Oculina patagonica;70.00;Severe;70;Temperature anomaly;;;NA;;226;1;87;2005;Rosh Hanikra - Akhziv;1;115;"Full name: 
e-mail: 
web page: ";;0
382;2018-07-06 07:22:18;2018-10-04 13:01:07;2005;Levantine Sea;Mediterranean Sea;Achziv (AC site);IL;33.05932;35.08965;Winter;3.00;1.00;Cnidaria;Oculina patagonica;34.70;Moderate;70;;;;NA;;226;1;87;2005;Rosh Hanikra - Akhziv;1;115;"Full name: 
e-mail: 
web page: ";;0
383;2018-07-06 07:22:26;2018-10-04 13:01:07;2005;Levantine Sea;Mediterranean Sea;Achziv (AC site);IL;33.05932;35.08965;Summer;3.00;1.00;Cnidaria;Oculina patagonica;33.60;Moderate;70;Temperature anomaly;;;NA;;226;1;87;2005;Rosh Hanikra - Akhziv;1;115;"Full name: 
e-mail: 
web page: ";;0
384;2018-07-06 07:22:33;2018-10-04 13:01:07;2005;Levantine Sea;Mediterranean Sea;Achziv (SY site);IL;33.05932;35.08965;Summer;3.00;1.00;Cnidaria;Oculina patagonica;80.00;Severe;70;Temperature anomaly;;;NA;;226;1;87;2005;Rosh Hanikra - Akhziv;1;115;"Full name: 
e-mail: 
web page: ";;0
385;2018-07-06 07:22:40;2018-10-04 13:01:07;2005;Levantine Sea;Mediterranean Sea;Achziv (PA site);IL;33.05932;35.08965;Summer;3.00;1.00;Cnidaria;Oculina patagonica;75.00;Severe;70;Temperature anomaly;;;NA;;226;1;87;2005;Rosh Hanikra - Akhziv;1;115;"Full name: 
e-mail: 
web page: ";;0
386;2018-07-06 07:22:45;2018-10-04 13:01:07;2005;Western Mediterranean;Mediterranean Sea;Columbretes Islands;ES;39.89000;0.68000;Autumn;20.00;5.00;Cnidaria;Cladocora caespitosa;26.00;Low;70;Temperature anomaly;;NA;NA;;231;1;136;1990;Illes Columbretes;1;110;Full name: e-mail: web page: ;;0
387;2018-07-06 07:22:49;2018-10-04 13:01:07;2005;Western Mediterranean;Mediterranean Sea;Columbretes Islands;ES;39.89000;0.68000;Summer;16.00;4.00;Mol. Bivalvia;Spondylus gaederopus;99.00;Severe;720;;;;NA;;231;1;136;1990;Illes Columbretes;1;177;"Full name: 
e-mail: 
web page: ";;0
388;2018-07-06 07:22:55;2018-10-04 13:01:07;2005;Western Mediterranean;Mediterranean Sea;Columbretes Islands;ES;39.89000;0.68000;Summer;16.00;4.00;Mol. Bivalvia;Barbatia barbata;;;;;;;NA;;231;1;136;1990;Illes Columbretes;1;178;"Full name: 
e-mail: 
web page: ";;0
389;2018-07-06 07:23:04;2018-10-04 13:01:07;2005;Western Mediterranean;Mediterranean Sea;Columbretes Islands;ES;39.89000;0.68000;Summer;16.00;4.00;Mol. Bivalvia;Arca noae;;;;;;;NA;;231;1;136;1990;Illes Columbretes;1;179;"Full name: 
e-mail: 
web page: ";;0
390;2018-07-06 07:23:15;2018-10-04 13:01:07;2005;Western Mediterranean;Mediterranean Sea;P.ta Solchiaro (Procida);IT;40.75220;14.02679;Summer;20.00;18.00;Cnidaria;Eunicella singularis;22.00;Low;100;Temperature anomaly;;;NA;;231;1;44;2007;Regno Di Nettuno;1;219;"Full name: 
e-mail: 
web page: ";;0
391;2018-07-06 07:23:23;2018-10-04 13:01:07;2005;Western Mediterranean;Mediterranean Sea;P.ta Solchiaro (Procida);IT;40.75000;14.02679;Summer;18.00;16.00;Cnidaria;Eunicella singularis;5.00;Low;100;Temperature anomaly;;;NA;;231;1;44;2007;Regno Di Nettuno;1;220;"Full name: 
e-mail: 
web page: ";;0
392;2018-07-06 07:23:25;2018-10-04 13:01:07;2005;Western Mediterranean;Mediterranean Sea;P.ta S. Angelo (Ischia);IT;40.79000;13.89000;Summer;22.00;18.00;Cnidaria;Eunicella singularis;61.20;Severe;180;Temperature anomaly;;;NA;;231;1;44;2007;Regno Di Nettuno;1;180;"Full name: 
e-mail: 
web page: ";;0
393;2018-07-06 07:23:26;2018-10-04 13:01:07;2005;Western Mediterranean;Mediterranean Sea;P.ta S. Angelo (Ischia);IT;40.79000;13.89000;Summer;22.00;18.00;Cnidaria;Eunicella cavolinii;79.00;Severe;330;Temperature anomaly;;;NA;;231;1;44;2007;Regno Di Nettuno;1;181;"Full name: 
e-mail: 
web page: ";;0
394;2018-07-06 07:23:28;2018-10-04 13:01:07;2005;Western Mediterranean;Mediterranean Sea;Bell'ommo (Ischia);IT;40.74000;13.93000;Summer;18.00;16.00;Cnidaria;Eunicella singularis;28.00;Low;180;Temperature anomaly;;;NA;;231;1;44;2007;Regno Di Nettuno;1;182;"Full name: 
e-mail: 
web page: ";;0
395;2018-07-06 07:23:29;2018-10-04 13:01:07;2005;Western Mediterranean;Mediterranean Sea;Bell'ommo (Ischia);IT;40.74000;13.93000;Summer;18.00;16.00;Cnidaria;Eunicella cavolinii;84.70;Severe;234;Temperature anomaly;;;NA;;231;1;44;2007;Regno Di Nettuno;1;183;"Full name: 
e-mail: 
web page: ";;0
396;2018-07-06 07:23:31;2018-10-04 13:01:07;2005;Western Mediterranean;Mediterranean Sea;Formiche (Ischia);IT;40.74000;13.93000;Summer;18.00;16.00;Cnidaria;Eunicella cavolinii;85.00;Severe;432;Temperature anomaly;;;NA;;231;1;44;2007;Regno Di Nettuno;1;159;"Full name: 
e-mail: 
web page: ";;0
397;2018-07-06 07:23:37;2018-10-04 13:01:07;2006;Western Mediterranean;Mediterranean Sea;Riou;FR;43.21000;5.38000;Summer;10.00;10.00;Cnidaria;Paramuricea clavata;10.00;Low;100;Temperature anomaly;;NA;NA;;231;1;150;2012;Calanques;1;101;Full name: e-mail: web page: ;;0
398;2018-07-06 07:23:42;2018-10-04 13:01:07;2006;Western Mediterranean;Mediterranean Sea;Columbretes Islands;ES;39.89000;0.68000;Autumn;20.00;5.00;Cnidaria;Cladocora caespitosa;38.00;Moderate;250;Temperature anomaly;;NA;NA;;231;1;136;1990;Illes Columbretes;1;110;Full name: e-mail: web page: ;;0
399;2018-07-06 07:23:48;2018-10-04 13:01:07;2006;Western Mediterranean;Mediterranean Sea;Ile Riou;FR;43.21000;5.38000;Summer;20.00;0.00;Cnidaria;Paramuricea clavata;7.00;Low;100;Temperature anomaly;;NA;NA;;231;1;150;2012;Calanques;1;102;Full name: e-mail: web page: ;;0
400;2018-07-06 07:23:56;2018-10-04 13:01:07;2006;Adriatic Sea;Mediterranean Sea;Mljet National Park ;HR;42.79339;17.33917;Summer;18.00;6.00;Cnidaria;Cladocora caespitosa;;Moderate;277;Temperature anomaly;;;NA;;225;1;164;1960;Mljet;1;96;"Full name: 
e-mail: 
web page: ";227 bleached;0
401;2018-07-06 07:24:04;2018-10-04 13:01:07;2006;Adriatic Sea;Mediterranean Sea;Mljet National Park (Rt Lenga);HR;42.78935;17.41333;Summer;12.00;4.00;Cnidaria;Balanophyllia europaea;43.00;Moderate;27;Temperature anomaly;;;NA;;225;1;164;1960;Mljet;1;114;"Full name: 
e-mail: 
web page: ";;0
402;2018-07-06 07:24:04;2018-10-04 13:01:07;2006;Western Mediterranean;Mediterranean Sea;Villefranque Bay ;;43.42000;7.18000;Summer;20.00;20.00;Rhodophyta;Lithophyllum cabiochae;;;;Temperature anomaly;;NA;NA;;231;0;;0;;1;116;Full name: e-mail: web page: ;;0
403;2018-07-06 07:24:05;2018-10-04 13:01:07;2007;Aegean Sea;Mediterranean Sea;Elounda (Crete);;35.25300;25.76000;Autumn;10.00;5.00;Porifera;Sarcotragus foetidus;;Severe;10;;;;NA;;229;0;;0;;1;131;"Full name: 
e-mail: 
web page: ";;0
404;2018-07-06 07:24:06;2018-10-04 13:01:07;2007;Aegean Sea;Mediterranean Sea;Elounda (Crete);;35.25300;25.76000;Autumn;10.00;5.00;Porifera;Petrosia ficiformis;;Severe;10;;;;NA;;229;0;;0;;1;131;"Full name: 
e-mail: 
web page: ";;0
405;2018-07-06 07:24:07;2018-10-04 13:01:07;2008;Aegean Sea;Mediterranean Sea;Karpathos (Cyclades archipielago);;35.54100;27.22100;Summer;20.00;10.00;Porifera;Sarcotragus foetidus;;;10;;;;NA;;229;0;;0;;1;131;"Full name: 
e-mail: 
web page: ";;0
406;2018-07-06 07:24:07;2018-10-04 13:01:07;2008;Aegean Sea;Mediterranean Sea;Karpathos (Cyclades archipielago);;35.54100;27.22100;Summer;20.00;10.00;Porifera;Sarcotragus spinosulus;;;10;;;;NA;;229;0;;0;;1;131;"Full name: 
e-mail: 
web page: ";;0
407;2018-07-06 07:24:12;2018-10-04 13:01:07;2008;Western Mediterranean;Mediterranean Sea;Columbretes Islands;ES;39.89000;0.68000;Autumn;20.00;5.00;Cnidaria;Cladocora caespitosa;12.00;Low;250;Temperature anomaly;;NA;NA;;231;1;136;1990;Illes Columbretes;1;110;Full name: e-mail: web page: ;;0
408;2018-07-06 07:24:13;2018-10-04 13:01:07;2008;Western Mediterranean;Mediterranean Sea;Tavolara Island - Punta Coda Cavallo (SITE 1);IT;40.90000;9.71000;Autumn;25.00;25.00;Cnidaria;Paramuricea clavata;100.00;Severe;13;Temperature anomaly;;Disease;Bacterial infection;;231;1;37;1997;Tavolara - Punta Coda Cavallo;1;117;Full name: e-mail: web page: ;Oportunistic Vibrio infection;0
409;2018-07-06 07:24:14;2018-10-04 13:01:07;2008;Western Mediterranean;Mediterranean Sea;Tavolara Island - Punta Coda Cavallo (SITE 1);IT;40.90000;9.71000;Autumn;30.00;30.00;Cnidaria;Paramuricea clavata;80.00;Severe;17;Temperature anomaly;;Disease;Bacterial infection;;231;1;37;1997;Tavolara - Punta Coda Cavallo;1;117;Full name: e-mail: web page: ;Oportunistic Vibrio infection;0
410;2018-07-06 07:24:16;2018-10-04 13:01:07;2008;Western Mediterranean;Mediterranean Sea;Tavolara Island - Punta Coda Cavallo (SITE 1);IT;40.90000;9.71000;Autumn;35.00;35.00;Cnidaria;Paramuricea clavata;40.00;Moderate;24;Temperature anomaly;;Disease;Bacterial infection;;231;1;37;1997;Tavolara - Punta Coda Cavallo;1;117;Full name: e-mail: web page: ;Oportunistic Vibrio infection;0
411;2018-07-06 07:24:17;2018-10-04 13:01:07;2008;Western Mediterranean;Mediterranean Sea;Tavolara Island - Punta Coda Cavallo (SITE 2);IT;40.90000;9.71000;Autumn;35.00;35.00;Cnidaria;Paramuricea clavata;78.00;Severe;27;Temperature anomaly;;Disease;Bacterial infection;;231;1;37;1997;Tavolara - Punta Coda Cavallo;1;117;Full name: e-mail: web page: ;Oportunistic Vibrio infection;0
412;2018-07-06 07:24:18;2018-10-04 13:01:07;2008;Western Mediterranean;Mediterranean Sea;Tavolara Island - Punta Coda Cavallo (SITE 2);IT;40.90000;9.71000;Autumn;40.00;40.00;Cnidaria;Paramuricea clavata;25.00;Low;25;Temperature anomaly;;Disease;Bacterial infection;;231;1;37;1997;Tavolara - Punta Coda Cavallo;1;117;Full name: e-mail: web page: ;Oportunistic Vibrio infection;0
413;2018-07-06 07:24:19;2018-10-04 13:01:07;2008;Western Mediterranean;Mediterranean Sea;Tavolara Island - Punta Coda Cavallo (SITE 2);IT;40.90000;9.71000;Autumn;25.00;25.00;Cnidaria;Paramuricea clavata;100.00;Severe;16;Temperature anomaly;;Disease;Bacterial infection;;231;1;37;1997;Tavolara - Punta Coda Cavallo;1;117;Full name: e-mail: web page: ;Oportunistic Vibrio infection;0
414;2018-07-06 07:24:21;2018-10-04 13:01:07;2008;Western Mediterranean;Mediterranean Sea;Tavolara Island - Punta Coda Cavallo (SITE 2);IT;40.90000;9.71000;Autumn;30.00;30.00;Cnidaria;Paramuricea clavata;82.00;Severe;22;Temperature anomaly;;Disease;Bacterial infection;;231;1;37;1997;Tavolara - Punta Coda Cavallo;1;117;Full name: e-mail: web page: ;Oportunistic Vibrio infection;0
415;2018-07-06 07:24:24;2018-10-04 13:01:07;2008;Western Mediterranean;Mediterranean Sea;Cabrera National Park;ES;39.14000;2.94000;Autumn;15.00;10.00;Porifera;Ircinia fasciculata;80.00;Severe;96;Temperature anomaly;;Other;Other;;231;1;109;1991;Archipielago De Cabrera;1;118;Full name: e-mail: web page: ;Breakdown of the cyanobacteria-sponge symbiosis;0
416;2018-07-06 07:24:26;2018-10-04 13:01:07;2008;Western Mediterranean;Mediterranean Sea;Reserve Naturelle de Scandola;FR;42.35000;8.55011;Autumn;15.00;10.00;Porifera;Ircinia fasciculata;80.00;Severe;55;Temperature anomaly;;;Other;;231;1;64;1975;Scandola;1;118;"Full name: 
e-mail: 
web page: ";Breakdown of the cyanobacteria-sponge symbiosis;0
417;2018-07-06 07:24:33;2018-10-04 13:01:07;2008;Alboran Sea;Mediterranean Sea;Granada Coast (Punta de la Mona);ES;36.72293;-3.77518;Autumn;36.43;3.43;Porifera;Ircinia fasciculata;25.00;Low;50;;;;Bacterial infection;;234;1;110;1989;Acantilados De Maro Cerro Gordo;1;119;"Full name: 
e-mail: 
web page: ";;0
418;2018-07-06 07:24:40;2018-10-04 13:01:07;2008;Alboran Sea;Mediterranean Sea;Granada Coast (Punta de la Mona);;36.43000;-3.43000;Autumn;30.00;5.00;Porifera;Ircinia variabilis;53.00;Moderate;19;;;;Bacterial infection;;234;0;;0;;1;119;"Full name: 
e-mail: 
web page: ";;0
419;2018-07-06 07:24:47;2018-10-04 13:01:07;2008;Western Mediterranean;Mediterranean Sea;Grotta Azzurra (Salerno);;40.02025;15.26000;Autumn;15.00;15.00;Cnidaria;Eunicella cavolinii;91.50;Severe;23;Temperature anomaly;;;NA;;231;0;;0;;1;217;"Full name: 
e-mail: 
web page: ";;0
420;2018-07-06 07:24:55;2018-10-04 13:01:07;2008;Western Mediterranean;Mediterranean Sea;Grotta Azzurra (Salerno);;40.02000;15.26000;Autumn;20.00;20.00;Cnidaria;Eunicella cavolinii;50.00;Moderate;25;Temperature anomaly;;;NA;;231;0;;0;;1;218;"Full name: 
e-mail: 
web page: ";;0
421;2018-07-06 07:25:04;2018-10-04 13:01:07;2008;Western Mediterranean;Mediterranean Sea;Grotta Azzurra (Salerno);;40.02025;15.26825;Autumn;25.00;25.00;Cnidaria;Eunicella cavolinii;60.00;Severe;25;Temperature anomaly;;;NA;;231;0;;0;;1;216;"Full name: 
e-mail: 
web page: ";;0
422;2018-07-06 07:25:12;2018-10-04 13:01:07;2008;Western Mediterranean;Mediterranean Sea;Banco di Santa Croce (Gulf of Naples);IT;40.25857;14.87823;Summer;18.00;18.00;Cnidaria;Eunicella cavolinii;;;;Temperature anomaly;;;Bacterial infection;;231;1;39;2009;Santa Maria Di Castellabate;1;212;"Full name: 
e-mail: 
web page: ";Cyanobacteria infection;0
423;2018-07-06 07:25:19;2018-10-04 13:01:07;2008;Western Mediterranean;Mediterranean Sea;Banco di Santa Croce (Gulf of Naples);IT;40.25000;14.87823;Summer;18.00;18.00;Cnidaria;Eunicella singularis;;;;Temperature anomaly;;;Bacterial infection;;231;1;39;2009;Santa Maria Di Castellabate;1;213;"Full name: 
e-mail: 
web page: ";Cyanobacteria infection;0
424;2018-07-06 07:25:23;2018-10-04 13:01:07;2008;Western Mediterranean;Mediterranean Sea;Medes Islands (Carall Bernat) ;ES;42.04000;3.22000;Autumn;20.00;20.00;Rhodophyta;Peysonellia spp.;;Severe;;Other;Storm;NA;NA;;231;1;115;2010;El MontgrÃ­, Les Illes Medes I El Baix Ter;1;120;Full name: e-mail: web page: ;;0
